Make,Year,Engine Fuel Type,Engine Cylinders,Vehicle Style,highway MPG,city mpg,MSRP,Transmission Type_AUTOMATED_MANUAL,Transmission Type_AUTOMATIC,Transmission Type_DIRECT_DRIVE,Transmission Type_MANUAL,Transmission Type_UNKNOWN,Vehicle Size_Compact,Vehicle Size_Large,Vehicle Size_Midsize,Driven_Wheels_all wheel drive,Driven_Wheels_four wheel drive,Driven_Wheels_front wheel drive,Driven_Wheels_rear wheel drive
22,18,8,6,8,0.03672316384180791,0.058394160583941604,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
22,18,8,6,6,0.03672316384180791,0.058394160583941604,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
22,18,8,6,8,0.03954802259887006,0.06569343065693431,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
22,18,8,6,6,0.03954802259887006,0.06569343065693431,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
22,19,8,6,6,0.03672316384180791,0.058394160583941604,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
22,19,8,6,8,0.03672316384180791,0.058394160583941604,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
22,19,8,6,8,0.03954802259887006,0.06569343065693431,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
22,19,8,6,6,0.03954802259887006,0.06569343065693431,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
22,20,8,6,8,0.03954802259887006,0.06569343065693431,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
14,7,9,4,6,0.06779661016949153,0.11678832116788321,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,7,9,4,8,0.06779661016949153,0.11678832116788321,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,8,9,4,8,0.06779661016949153,0.11678832116788321,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,8,9,4,6,0.06779661016949153,0.11678832116788321,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,9,9,4,8,0.062146892655367235,0.10948905109489052,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,9,9,4,6,0.062146892655367235,0.10948905109489052,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,25,7,4,6,0.07062146892655367,0.10948905109489052,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,25,9,3,6,0.07909604519774012,0.12408759124087591,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,25,7,1,6,0.08757062146892655,0.16058394160583941,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,25,7,1,8,0.08757062146892655,0.16058394160583941,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,25,7,4,8,0.07062146892655367,0.10948905109489052,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,25,7,4,8,0.07062146892655367,0.10948905109489052,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,25,9,3,8,0.07909604519774012,0.12408759124087591,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,25,7,1,8,0.08757062146892655,0.16058394160583941,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,25,7,4,8,0.07062146892655367,0.10948905109489052,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,26,7,4,8,0.07062146892655367,0.10948905109489052,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,26,7,4,8,0.07062146892655367,0.10948905109489052,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,26,9,3,8,0.07909604519774012,0.12408759124087591,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,26,7,1,6,0.08192090395480225,0.145985401459854,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,26,7,1,8,0.08757062146892655,0.16058394160583941,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,26,7,4,6,0.07062146892655367,0.10948905109489052,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,26,9,3,6,0.07909604519774012,0.12408759124087591,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,26,7,1,8,0.08757062146892655,0.16058394160583941,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,27,7,1,8,0.0847457627118644,0.15328467153284672,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,27,9,3,8,0.07627118644067797,0.13138686131386862,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,27,7,1,8,0.0847457627118644,0.15328467153284672,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,27,7,4,6,0.06497175141242938,0.10218978102189781,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,27,7,4,8,0.07062146892655367,0.10948905109489052,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,27,7,1,6,0.07627118644067797,0.15328467153284672,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14,27,7,4,8,0.07062146892655367,0.10948905109489052,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29,3,9,3,0,0.07344632768361582,0.145985401459854,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,3,9,1,0,0.0903954802259887,0.17518248175182483,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,4,9,3,0,0.07344632768361582,0.145985401459854,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,4,9,1,0,0.096045197740113,0.18248175182481752,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,5,9,1,0,0.096045197740113,0.18248175182481752,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,24,7,1,6,0.07909604519774012,0.15328467153284672,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,24,7,1,6,0.07909604519774012,0.15328467153284672,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,24,7,1,6,0.07909604519774012,0.15328467153284672,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,24,7,1,6,0.07909604519774012,0.15328467153284672,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,24,7,1,6,0.07909604519774012,0.15328467153284672,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,24,7,1,6,0.07909604519774012,0.15328467153284672,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,24,7,1,6,0.07909604519774012,0.15328467153284672,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,24,7,1,6,0.07909604519774012,0.16058394160583941,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,24,7,1,6,0.07909604519774012,0.15328467153284672,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,24,7,1,6,0.07909604519774012,0.15328467153284672,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,25,7,1,6,0.07909604519774012,0.15328467153284672,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,25,7,1,6,0.07909604519774012,0.15328467153284672,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,25,7,1,6,0.07909604519774012,0.15328467153284672,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,25,7,1,6,0.07909604519774012,0.16058394160583941,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,25,7,1,6,0.07909604519774012,0.15328467153284672,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,25,7,1,6,0.07909604519774012,0.15328467153284672,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,25,7,1,6,0.07909604519774012,0.15328467153284672,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,25,7,1,6,0.07909604519774012,0.15328467153284672,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,25,7,1,6,0.07909604519774012,0.15328467153284672,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,25,7,1,6,0.07909604519774012,0.15328467153284672,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,25,7,1,6,0.07909604519774012,0.15328467153284672,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,25,7,1,6,0.07909604519774012,0.15328467153284672,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,26,7,1,6,0.096045197740113,0.19708029197080293,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,26,7,1,6,0.1016949152542373,0.19708029197080293,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,26,7,1,6,0.1016949152542373,0.19708029197080293,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,26,7,1,6,0.1016949152542373,0.19708029197080293,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,26,7,1,6,0.096045197740113,0.19708029197080293,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,26,7,1,6,0.096045197740113,0.19708029197080293,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,5,9,3,8,0.06779661016949153,0.13138686131386862,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,5,9,1,8,0.08757062146892655,0.1678832116788321,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,6,9,3,8,0.06779661016949153,0.13138686131386862,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,6,9,1,8,0.08757062146892655,0.1678832116788321,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,7,9,3,8,0.06779661016949153,0.13138686131386862,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,7,9,1,8,0.08757062146892655,0.1678832116788321,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,2,9,3,1,0.05649717514124294,0.10948905109489052,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
29,2,9,3,1,0.05649717514124294,0.10948905109489052,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,3,9,3,1,0.059322033898305086,0.11678832116788321,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
29,3,9,3,1,0.059322033898305086,0.11678832116788321,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,4,9,3,1,0.05367231638418079,0.10218978102189781,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,4,9,3,1,0.05084745762711865,0.10218978102189781,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
25,25,9,3,3,0.05649717514124294,0.10948905109489052,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25,25,9,3,3,0.05367231638418079,0.10948905109489052,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25,25,9,3,3,0.062146892655367235,0.11678832116788321,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25,25,9,3,3,0.05649717514124294,0.10948905109489052,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25,26,9,3,3,0.062146892655367235,0.11678832116788321,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25,26,9,3,3,0.05367231638418079,0.10948905109489052,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25,26,9,3,3,0.05367231638418079,0.10948905109489052,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25,26,9,3,3,0.05649717514124294,0.10948905109489052,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25,26,9,3,3,0.05649717514124294,0.10948905109489052,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25,26,9,3,3,0.05649717514124294,0.10948905109489052,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25,26,9,3,3,0.05649717514124294,0.10948905109489052,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25,26,9,3,3,0.062146892655367235,0.11678832116788321,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25,27,9,3,3,0.05649717514124294,0.10948905109489052,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25,27,9,3,3,0.059322033898305086,0.10948905109489052,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25,27,9,3,3,0.05649717514124294,0.10948905109489052,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25,27,9,3,3,0.059322033898305086,0.10948905109489052,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25,27,9,3,3,0.05367231638418079,0.10948905109489052,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25,27,9,3,3,0.05367231638418079,0.10948905109489052,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25,27,9,3,3,0.05649717514124294,0.10948905109489052,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25,27,9,3,3,0.05649717514124294,0.10948905109489052,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11,13,8,1,14,0.07627118644067797,0.1386861313868613,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11,13,9,1,14,0.0903954802259887,0.18248175182481752,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11,13,8,1,14,0.0903954802259887,0.18248175182481752,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11,13,9,1,14,0.0903954802259887,0.18248175182481752,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11,14,9,1,14,0.08192090395480225,0.16058394160583941,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11,14,8,1,14,0.0903954802259887,0.18248175182481752,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11,14,9,1,14,0.0903954802259887,0.18248175182481752,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11,14,8,1,14,0.07909604519774012,0.1386861313868613,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11,14,9,1,14,0.0903954802259887,0.18248175182481752,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11,14,9,1,14,0.08192090395480225,0.16058394160583941,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11,15,9,1,14,0.0903954802259887,0.18248175182481752,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11,15,9,1,14,0.0903954802259887,0.18248175182481752,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11,15,8,1,14,0.07909604519774012,0.1386861313868613,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
35,9,9,1,8,0.1016949152542373,0.17518248175182483,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
35,9,9,1,8,0.1016949152542373,0.17518248175182483,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
35,9,9,1,14,0.1016949152542373,0.17518248175182483,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
35,9,9,1,14,0.1016949152542373,0.17518248175182483,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
35,10,9,1,14,0.08757062146892655,0.17518248175182483,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
35,10,9,1,14,0.08757062146892655,0.17518248175182483,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
35,11,9,1,14,0.0847457627118644,0.17518248175182483,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46,18,9,2,0,0.08192090395480225,0.145985401459854,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46,18,9,2,0,0.08192090395480225,0.145985401459854,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46,18,9,2,6,0.07909604519774012,0.145985401459854,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46,18,9,2,0,0.07909604519774012,0.145985401459854,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46,18,9,2,0,0.08192090395480225,0.145985401459854,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46,18,9,2,6,0.07909604519774012,0.145985401459854,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46,18,9,2,6,0.07909604519774012,0.145985401459854,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46,19,9,2,6,0.07909604519774012,0.145985401459854,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46,19,9,2,0,0.07909604519774012,0.145985401459854,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46,19,9,2,6,0.07909604519774012,0.145985401459854,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46,19,9,2,0,0.08192090395480225,0.145985401459854,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46,20,9,2,0,0.07909604519774012,0.145985401459854,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46,20,9,2,6,0.07909604519774012,0.145985401459854,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46,20,9,2,0,0.08192090395480225,0.145985401459854,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46,20,9,2,0,0.08192090395480225,0.145985401459854,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46,20,9,2,6,0.07909604519774012,0.145985401459854,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,4,9,3,14,0.06779661016949153,0.11678832116788321,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10,5,9,3,14,0.06779661016949153,0.11678832116788321,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10,6,9,3,14,0.06779661016949153,0.11678832116788321,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34,4,9,3,14,0.07062146892655367,0.12408759124087591,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34,4,9,3,14,0.06779661016949153,0.10948905109489052,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34,5,9,3,14,0.07344632768361582,0.12408759124087591,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34,5,9,3,14,0.07344632768361582,0.12408759124087591,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34,6,9,3,14,0.07627118644067797,0.12408759124087591,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
11,19,9,3,3,0.059322033898305086,0.10948905109489052,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,19,9,3,3,0.062146892655367235,0.11678832116788321,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11,19,9,3,3,0.062146892655367235,0.11678832116788321,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11,19,9,3,3,0.059322033898305086,0.10948905109489052,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,20,9,3,3,0.059322033898305086,0.10948905109489052,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,20,9,3,3,0.059322033898305086,0.11678832116788321,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11,20,9,3,3,0.062146892655367235,0.11678832116788321,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11,20,9,3,3,0.059322033898305086,0.11678832116788321,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11,20,9,3,3,0.062146892655367235,0.11678832116788321,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11,20,9,3,3,0.05649717514124294,0.11678832116788321,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,20,9,3,3,0.05649717514124294,0.11678832116788321,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,20,9,3,3,0.059322033898305086,0.10948905109489052,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,21,9,3,3,0.059322033898305086,0.11678832116788321,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,21,9,3,3,0.059322033898305086,0.11678832116788321,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11,21,9,3,3,0.059322033898305086,0.11678832116788321,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,21,9,3,3,0.059322033898305086,0.10948905109489052,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,21,9,3,3,0.062146892655367235,0.11678832116788321,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11,21,9,3,3,0.059322033898305086,0.11678832116788321,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11,21,9,3,3,0.062146892655367235,0.11678832116788321,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11,21,9,3,3,0.062146892655367235,0.11678832116788321,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11,21,9,3,3,0.059322033898305086,0.10948905109489052,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,21,9,3,3,0.059322033898305086,0.10948905109489052,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,14,9,3,8,0.062146892655367235,0.11678832116788321,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,14,9,3,8,0.062146892655367235,0.11678832116788321,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,15,9,3,8,0.062146892655367235,0.11678832116788321,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,15,9,3,8,0.062146892655367235,0.11678832116788321,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,27,8,3,8,0.062146892655367235,0.15328467153284672,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
33,25,9,1,4,0.07344632768361582,0.17518248175182483,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
