Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Vehicle Style,highway MPG,city mpg,MSRP,Vehicle Size_Compact,Vehicle Size_Large,Vehicle Size_Midsize,Driven_Wheels_all wheel drive,Driven_Wheels_front wheel drive,Driven_Wheels_rear wheel drive,Number of Doors_2,Number of Doors_3,Number of Doors_4,Transmission Type_AUTOMATED_MANUAL,Transmission Type_AUTOMATIC,Transmission Type_DIRECT_DRIVE,Transmission Type_MANUAL,Transmission Type_UNKNOWN
32,26,9,0.16783216783216784,1,14,0.08757062146892655,0.17518248175182483,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
32,26,9,0.16783216783216784,1,14,0.08757062146892655,0.16058394160583941,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
32,26,9,0.16783216783216784,1,14,0.08757062146892655,0.1678832116788321,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
32,26,9,0.16783216783216784,1,14,0.08757062146892655,0.1678832116788321,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
32,27,9,0.16783216783216784,1,14,0.0847457627118644,0.1678832116788321,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
32,27,9,0.16783216783216784,1,14,0.0847457627118644,0.1678832116788321,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
32,27,9,0.14785214785214784,1,14,0.096045197740113,0.19708029197080293,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
32,27,9,0.14785214785214784,1,14,0.09322033898305085,0.17518248175182483,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
32,27,9,0.16783216783216784,1,14,0.0847457627118644,0.1678832116788321,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
45,25,9,0.3806193806193806,4,3,0.05084745762711865,0.0948905109489051,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
45,26,9,0.3806193806193806,4,3,0.05084745762711865,0.0948905109489051,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
45,27,9,0.3806193806193806,4,3,0.05084745762711865,0.0948905109489051,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
28,21,8,0.6193806193806194,6,6,0.04519774011299435,0.072992700729927,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
28,22,8,0.6193806193806194,6,6,0.04519774011299435,0.072992700729927,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
35,2,9,0.0919080919080919,1,0,0.08192090395480225,0.15328467153284672,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,2,9,0.13486513486513488,1,0,0.07344632768361582,0.1386861313868613,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,2,9,0.19480519480519481,1,0,0.07344632768361582,0.1386861313868613,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,2,9,0.19480519480519481,1,0,0.06497175141242938,0.13138686131386862,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,3,9,0.19480519480519481,1,0,0.06497175141242938,0.13138686131386862,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,3,9,0.19480519480519481,1,0,0.07344632768361582,0.1386861313868613,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,3,9,0.0919080919080919,1,0,0.08192090395480225,0.15328467153284672,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,3,9,0.13486513486513488,1,0,0.07344632768361582,0.1386861313868613,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,4,9,0.19480519480519481,1,0,0.06497175141242938,0.13138686131386862,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,4,9,0.0919080919080919,1,0,0.08192090395480225,0.15328467153284672,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,4,9,0.19480519480519481,1,0,0.07344632768361582,0.1386861313868613,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,4,9,0.13486513486513488,1,0,0.07344632768361582,0.1386861313868613,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10,3,9,0.14085914085914086,3,8,0.07344632768361582,0.12408759124087591,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10,3,9,0.14085914085914086,3,14,0.07344632768361582,0.13138686131386862,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,3,9,0.0999000999000999,1,8,0.07344632768361582,0.15328467153284672,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,3,9,0.14085914085914086,3,6,0.06779661016949153,0.12408759124087591,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10,3,9,0.0999000999000999,1,6,0.06779661016949153,0.13138686131386862,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,3,9,0.14085914085914086,3,8,0.07344632768361582,0.13138686131386862,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,3,9,0.0999000999000999,1,14,0.07344632768361582,0.15328467153284672,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,3,9,0.14085914085914086,3,6,0.07344632768361582,0.13138686131386862,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,4,9,0.14085914085914086,3,6,0.07344632768361582,0.13138686131386862,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,4,9,0.14185814185814186,3,14,0.06779661016949153,0.13138686131386862,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,4,9,0.14185814185814186,3,14,0.07344632768361582,0.13138686131386862,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,5,9,0.14085914085914086,3,6,0.07344632768361582,0.13138686131386862,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,1,9,0.07392607392607392,1,8,0.096045197740113,0.18248175182481752,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,1,9,0.07392607392607392,1,8,0.1016949152542373,0.19708029197080293,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,1,9,0.07392607392607392,1,14,0.1016949152542373,0.19708029197080293,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
36,2,9,0.07392607392607392,1,8,0.096045197740113,0.17518248175182483,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,2,9,0.07392607392607392,1,14,0.10451977401129943,0.1897810218978102,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
36,2,9,0.07392607392607392,1,8,0.10451977401129943,0.1897810218978102,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,3,9,0.07392607392607392,1,14,0.10451977401129943,0.1897810218978102,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
36,3,9,0.07392607392607392,1,8,0.096045197740113,0.17518248175182483,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,3,9,0.07392607392607392,1,8,0.10451977401129943,0.1897810218978102,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,24,1,0.22677322677322678,3,2,0.2853107344632768,0.9197080291970803,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33,24,1,0.22677322677322678,3,2,0.2853107344632768,0.9197080291970803,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33,24,1,0.22677322677322678,3,2,0.2853107344632768,0.9197080291970803,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33,25,1,0.22677322677322678,3,2,0.2853107344632768,0.9197080291970803,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33,25,1,0.22677322677322678,3,2,0.2853107344632768,0.9197080291970803,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33,25,1,0.22677322677322678,3,2,0.2853107344632768,0.9197080291970803,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33,25,1,0.22677322677322678,3,2,0.2853107344632768,0.9197080291970803,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33,26,1,0.22677322677322678,3,2,0.2853107344632768,0.9197080291970803,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33,26,1,0.22677322677322678,3,2,0.2853107344632768,0.9051094890510949,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33,26,1,0.22677322677322678,3,2,0.2853107344632768,0.9051094890510949,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
42,25,9,0.17482517482517482,1,14,0.1016949152542373,0.1897810218978102,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
42,25,9,0.25574425574425574,3,14,0.07909604519774012,0.145985401459854,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
42,25,9,0.17482517482517482,1,14,0.1016949152542373,0.1897810218978102,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
42,25,9,0.17482517482517482,1,14,0.1016949152542373,0.1897810218978102,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
42,25,9,0.17482517482517482,1,14,0.1016949152542373,0.1897810218978102,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
42,25,9,0.17482517482517482,1,14,0.1016949152542373,0.1897810218978102,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
42,25,9,0.17482517482517482,1,14,0.1016949152542373,0.1897810218978102,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
42,26,9,0.17482517482517482,1,14,0.1016949152542373,0.1897810218978102,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
42,26,9,0.17482517482517482,1,14,0.1016949152542373,0.1897810218978102,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
42,26,9,0.25574425574425574,3,14,0.08192090395480225,0.145985401459854,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
42,26,9,0.17482517482517482,1,14,0.1016949152542373,0.1897810218978102,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
42,26,9,0.17482517482517482,1,14,0.1016949152542373,0.1897810218978102,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
42,26,9,0.17482517482517482,1,14,0.1016949152542373,0.1897810218978102,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
42,26,9,0.17482517482517482,1,14,0.1016949152542373,0.1897810218978102,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
42,27,9,0.25574425574425574,3,14,0.07909604519774012,0.145985401459854,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
42,27,9,0.17482517482517482,1,14,0.096045197740113,0.18248175182481752,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
42,27,9,0.17482517482517482,1,14,0.096045197740113,0.18248175182481752,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
42,27,9,0.17482517482517482,1,14,0.096045197740113,0.18248175182481752,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
42,27,9,0.17482517482517482,1,14,0.096045197740113,0.18248175182481752,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,3,9,0.1998001998001998,3,14,0.06497175141242938,0.10948905109489052,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,3,9,0.1998001998001998,3,14,0.06497175141242938,0.11678832116788321,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,3,9,0.22977022977022976,3,8,0.06497175141242938,0.10948905109489052,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,3,9,0.1998001998001998,3,14,0.06497175141242938,0.11678832116788321,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,3,9,0.22977022977022976,3,8,0.06497175141242938,0.10948905109489052,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,4,9,0.22977022977022976,3,8,0.06779661016949153,0.11678832116788321,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,4,9,0.1998001998001998,3,14,0.06497175141242938,0.11678832116788321,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,4,9,0.1998001998001998,3,14,0.062146892655367235,0.12408759124087591,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,4,9,0.22977022977022976,3,14,0.06779661016949153,0.11678832116788321,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,4,9,0.22977022977022976,3,8,0.06779661016949153,0.11678832116788321,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,5,9,0.1998001998001998,3,14,0.062146892655367235,0.12408759124087591,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,5,9,0.22977022977022976,3,8,0.06779661016949153,0.11678832116788321,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,5,9,0.22977022977022976,3,8,0.06779661016949153,0.11678832116788321,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,5,9,0.1998001998001998,3,14,0.062146892655367235,0.12408759124087591,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,5,9,0.1998001998001998,3,14,0.06497175141242938,0.11678832116788321,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,5,9,0.22977022977022976,3,14,0.06779661016949153,0.11678832116788321,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7,13,9,0.2047952047952048,3,14,0.07627118644067797,0.12408759124087591,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,13,9,0.2047952047952048,3,14,0.07627118644067797,0.12408759124087591,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,14,9,0.2047952047952048,3,14,0.07627118644067797,0.13138686131386862,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,14,9,0.2047952047952048,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,15,9,0.2047952047952048,3,14,0.07627118644067797,0.13138686131386862,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,15,9,0.2047952047952048,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
27,27,8,0.42357642357642356,3,3,0.05367231638418079,0.10218978102189781,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
27,27,8,0.34465534465534464,3,3,0.05649717514124294,0.10218978102189781,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
24,22,8,0.5514485514485514,5,8,0.04519774011299435,0.08029197080291971,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,9,9,0.25274725274725274,3,14,0.06779661016949153,0.11678832116788321,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,10,9,0.25274725274725274,3,14,0.06779661016949153,0.11678832116788321,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,11,8,0.25274725274725274,3,14,0.06779661016949153,0.11678832116788321,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
42,2,9,0.0899100899100899,1,15,0.07909604519774012,0.16058394160583941,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
42,2,9,0.0899100899100899,1,14,0.08192090395480225,0.16058394160583941,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
42,2,9,0.0899100899100899,1,15,0.07344632768361582,0.15328467153284672,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
42,2,9,0.0899100899100899,1,14,0.07344632768361582,0.15328467153284672,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
42,3,9,0.0899100899100899,1,15,0.07909604519774012,0.16058394160583941,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
42,3,9,0.0899100899100899,1,15,0.07344632768361582,0.15328467153284672,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
42,3,9,0.0899100899100899,1,14,0.08192090395480225,0.16058394160583941,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
42,3,9,0.0899100899100899,1,14,0.07344632768361582,0.15328467153284672,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
42,4,9,0.0899100899100899,1,15,0.07344632768361582,0.15328467153284672,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
23,23,7,0.23976023976023977,1,3,0.06779661016949153,0.12408759124087591,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
23,23,7,0.23976023976023977,1,3,0.06779661016949153,0.12408759124087591,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
23,23,7,0.23976023976023977,1,3,0.06779661016949153,0.12408759124087591,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
23,24,7,0.23976023976023977,1,3,0.06779661016949153,0.12408759124087591,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
23,24,7,0.23976023976023977,1,3,0.06779661016949153,0.12408759124087591,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
23,24,7,0.23976023976023977,1,3,0.06779661016949153,0.12408759124087591,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
23,25,7,0.23976023976023977,1,3,0.06779661016949153,0.12408759124087591,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
23,25,7,0.23976023976023977,1,3,0.06779661016949153,0.12408759124087591,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
23,25,7,0.23976023976023977,1,3,0.06779661016949153,0.12408759124087591,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
23,18,8,0.2997002997002997,4,3,0.0480225988700565,0.08759124087591241,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
23,18,8,0.2997002997002997,4,3,0.0480225988700565,0.08759124087591241,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
23,19,8,0.2997002997002997,4,3,0.0480225988700565,0.08759124087591241,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
23,24,8,0.33966033966033965,3,3,0.05367231638418079,0.10218978102189781,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
23,24,8,0.33966033966033965,3,3,0.05367231638418079,0.10218978102189781,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
23,24,8,0.33966033966033965,3,3,0.05367231638418079,0.10218978102189781,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
23,24,8,0.33966033966033965,3,3,0.05367231638418079,0.10218978102189781,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
23,25,8,0.33966033966033965,3,3,0.05367231638418079,0.10218978102189781,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
23,25,8,0.33966033966033965,3,3,0.05367231638418079,0.10218978102189781,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
23,25,8,0.33966033966033965,3,3,0.05367231638418079,0.10218978102189781,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
23,26,8,0.33966033966033965,3,3,0.05367231638418079,0.10948905109489052,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
23,26,8,0.33966033966033965,3,3,0.05367231638418079,0.10948905109489052,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
23,26,8,0.33966033966033965,3,3,0.05367231638418079,0.10948905109489052,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
24,8,9,0.2897102897102897,4,14,0.06497175141242938,0.12408759124087591,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
24,9,9,0.2897102897102897,4,14,0.06497175141242938,0.11678832116788321,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
24,10,9,0.2897102897102897,4,14,0.06497175141242938,0.11678832116788321,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
24,14,8,0.2897102897102897,4,14,0.06497175141242938,0.11678832116788321,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
24,15,8,0.2897102897102897,4,14,0.06497175141242938,0.11678832116788321,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
24,16,8,0.2777222777222777,4,14,0.06497175141242938,0.11678832116788321,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
24,25,8,0.3596403596403596,4,14,0.06497175141242938,0.11678832116788321,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
24,25,8,0.3856143856143856,4,14,0.06779661016949153,0.11678832116788321,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
24,25,8,0.3856143856143856,4,14,0.06779661016949153,0.11678832116788321,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
